# Time(s) fish0X fish0Y
699.000 0.481 0.017
700.000 0.335 0.012
701.000 0.206 0.018
702.000 0.091 0.025
703.000 0.032 0.055
704.000 0.025 0.195
705.000 0.036 0.349
706.000 0.031 0.502
707.000 0.019 0.652
708.000 0.038 0.790
709.000 0.132 0.919
710.000 0.280 0.965
711.000 0.419 1.052
712.000 0.521 1.144
713.000 0.690 1.179
714.000 0.818 1.176
715.000 1.006 1.173
716.000 1.109 1.086
717.000 1.031 0.966
718.000 0.973 0.929
719.000 0.958 0.907
720.000 1.002 0.907
721.000 1.029 0.865
722.000 0.935 0.784
723.000 0.913 0.848
724.000 0.910 0.892
725.000 0.869 0.890
726.000 0.885 0.934
727.000 0.919 0.961
728.000 0.942 0.961
729.000 0.981 0.934
730.000 0.994 0.951
731.000 0.952 0.956
732.000 0.929 0.929
733.000 0.935 0.914
734.000 0.967 0.890
735.000 0.965 0.892
736.000 0.965 0.887
737.000 0.965 0.887
738.000 0.965 0.887
739.000 0.965 0.887
740.000 0.965 0.887
741.000 0.965 0.887
742.000 0.965 0.887
743.000 0.965 0.887
744.000 0.965 0.887
745.000 0.965 0.887
746.000 0.965 0.887
747.000 0.965 0.887
748.000 0.965 0.887
749.000 0.965 0.887
750.000 0.965 0.887
751.000 0.965 0.887
752.000 0.965 0.887
753.000 0.965 0.887
754.000 0.965 0.887
755.000 0.965 0.887
756.000 0.965 0.887
757.000 0.965 0.887
758.000 0.965 0.887
759.000 0.965 0.887
760.000 0.965 0.887
761.000 0.965 0.887
762.000 0.965 0.887
763.000 0.965 0.887
764.000 0.965 0.887
765.000 0.965 0.887
766.000 0.965 0.887
767.000 0.965 0.887
768.000 0.965 0.887
769.000 0.965 0.887
770.000 0.965 0.887
771.000 0.965 0.887
772.000 0.965 0.887
773.000 0.965 0.887
774.000 0.965 0.887
775.000 0.965 0.887
776.000 0.965 0.887
777.000 0.960 0.890
778.000 0.960 0.890
779.000 0.960 0.890
780.000 0.960 0.890
781.000 0.960 0.890
782.000 0.960 0.890
783.000 0.960 0.890
784.000 0.960 0.890
785.000 0.960 0.890
786.000 0.960 0.890
787.000 0.960 0.890
788.000 0.960 0.890
789.000 0.960 0.890
790.000 0.960 0.890
791.000 0.960 0.890
792.000 0.960 0.890
793.000 0.960 0.890
794.000 0.960 0.890
795.000 0.963 0.887
796.000 0.963 0.887
797.000 0.963 0.887
798.000 0.963 0.887
799.000 0.963 0.887
800.000 0.963 0.887
801.000 0.963 0.887
802.000 0.963 0.887
803.000 0.963 0.887
804.000 0.963 0.887
805.000 0.963 0.887
806.000 0.963 0.887
807.000 0.963 0.887
808.000 0.963 0.887
809.000 0.963 0.887
810.000 0.963 0.887
811.000 0.963 0.887
812.000 0.963 0.887
813.000 0.963 0.887
814.000 0.963 0.887
815.000 0.963 0.887
816.000 0.963 0.887
817.000 0.963 0.887
818.000 0.963 0.887
819.000 0.963 0.887
820.000 0.963 0.887
821.000 0.963 0.887
822.000 0.963 0.885
823.000 0.963 0.885
824.000 0.963 0.885
825.000 0.963 0.885
826.000 0.963 0.885
827.000 0.963 0.885
828.000 0.963 0.885
829.000 0.963 0.885
830.000 0.963 0.885
831.000 0.963 0.882
832.000 0.963 0.882
833.000 0.963 0.882
834.000 0.963 0.882
835.000 0.963 0.882
836.000 0.963 0.882
837.000 0.963 0.882
838.000 0.963 0.882
839.000 0.963 0.882
840.000 0.963 0.882
841.000 0.963 0.882
842.000 0.963 0.882
843.000 0.963 0.882
844.000 0.963 0.882
845.000 0.963 0.882
846.000 0.963 0.882
847.000 0.963 0.882
848.000 0.963 0.882
849.000 0.963 0.882
850.000 0.963 0.882
851.000 0.963 0.882
852.000 0.963 0.882
853.000 0.963 0.882
854.000 0.963 0.882
855.000 0.963 0.882
856.000 0.963 0.882
857.000 0.963 0.882
858.000 0.963 0.882
859.000 0.963 0.882
860.000 0.963 0.882
861.000 0.963 0.882
862.000 0.963 0.882
863.000 0.963 0.882
864.000 0.963 0.882
865.000 0.963 0.882
866.000 0.963 0.882
867.000 0.963 0.882
868.000 0.963 0.882
869.000 0.963 0.882
870.000 0.963 0.882
871.000 0.963 0.882
872.000 0.963 0.882
873.000 0.963 0.882
874.000 0.963 0.882
875.000 0.963 0.882
876.000 0.963 0.882
877.000 0.963 0.882
878.000 0.963 0.882
879.000 0.963 0.882
880.000 0.963 0.882
881.000 0.963 0.882
882.000 0.965 0.880
883.000 0.965 0.880
884.000 0.965 0.880
885.000 0.965 0.880
886.000 0.965 0.880
887.000 0.965 0.880
888.000 0.965 0.880
889.000 0.965 0.877
890.000 0.965 0.877
891.000 0.965 0.877
892.000 0.965 0.877
893.000 0.965 0.877
894.000 0.965 0.877
895.000 0.965 0.877
896.000 0.965 0.877
897.000 0.965 0.877
898.000 0.965 0.877
899.000 0.965 0.877
900.000 0.965 0.877
901.000 0.965 0.877
902.000 0.965 0.877
903.000 0.965 0.877
904.000 0.965 0.877
905.000 0.965 0.877
906.000 0.965 0.877
907.000 0.965 0.877
908.000 0.965 0.877
909.000 0.965 0.877
910.000 0.965 0.877
911.000 0.965 0.877
912.000 0.965 0.877
913.000 0.965 0.877
914.000 0.965 0.877
915.000 0.965 0.877
916.000 0.965 0.877
917.000 0.965 0.877
918.000 0.965 0.877
919.000 0.965 0.877
920.000 0.965 0.877
921.000 0.965 0.877
922.000 0.965 0.877
923.000 0.965 0.877
924.000 0.965 0.877
925.000 0.965 0.877
926.000 0.965 0.877
927.000 0.965 0.877
928.000 0.965 0.877
929.000 0.965 0.877
930.000 0.965 0.877
931.000 0.965 0.877
932.000 0.965 0.877
933.000 0.965 0.877
934.000 0.965 0.877
935.000 0.965 0.877
936.000 0.965 0.877
937.000 0.965 0.877
938.000 0.965 0.877
939.000 0.965 0.877
940.000 0.965 0.877
941.000 0.965 0.877
942.000 0.965 0.877
943.000 0.965 0.877
944.000 0.965 0.877
945.000 0.956 0.880
946.000 0.956 0.880
947.000 0.956 0.880
948.000 0.956 0.880
949.000 0.956 0.880
950.000 0.956 0.880
951.000 0.956 0.880
952.000 0.956 0.880
953.000 0.956 0.880
954.000 0.956 0.880
955.000 0.956 0.880
956.000 0.956 0.880
957.000 0.956 0.880
958.000 0.956 0.880
959.000 0.956 0.880
960.000 0.956 0.880
961.000 0.956 0.880
962.000 0.952 0.877
963.000 0.952 0.877
964.000 0.952 0.877
965.000 0.952 0.877
966.000 0.952 0.877
967.000 0.952 0.877
968.000 0.950 0.877
969.000 0.956 0.875
970.000 0.956 0.875
971.000 0.960 0.875
972.000 0.960 0.875
973.000 0.958 0.880
974.000 0.958 0.880
975.000 0.958 0.880
976.000 0.958 0.880
977.000 0.958 0.880
978.000 0.958 0.880
979.000 0.958 0.880
980.000 0.958 0.880
981.000 0.958 0.880
982.000 0.958 0.880
983.000 0.958 0.880
984.000 0.958 0.880
985.000 0.954 0.880
986.000 0.954 0.880
987.000 0.954 0.880
988.000 0.954 0.880
989.000 0.954 0.880
990.000 0.954 0.877
991.000 0.958 0.872
992.000 0.958 0.872
993.000 0.958 0.872
994.000 0.958 0.872
995.000 0.958 0.872
996.000 0.958 0.872
997.000 0.958 0.872
998.000 0.958 0.875
999.000 0.958 0.877
1000.000 0.958 0.877
1001.000 0.958 0.877
1002.000 0.958 0.877
1003.000 0.958 0.877
1004.000 0.956 0.870
1005.000 0.956 0.870
1006.000 0.956 0.870
1007.000 0.956 0.870
1008.000 0.954 0.880
1009.000 0.954 0.880
1010.000 0.954 0.880
1011.000 0.954 0.880
1012.000 0.954 0.880
1013.000 0.954 0.880
1014.000 0.954 0.880
1015.000 0.954 0.880
1016.000 0.954 0.880
1017.000 0.954 0.880
1018.000 0.954 0.880
1019.000 0.954 0.880
1020.000 0.954 0.880
1021.000 0.954 0.880
1022.000 0.954 0.880
1023.000 0.952 0.880
1024.000 0.952 0.880
1025.000 0.952 0.880
1026.000 0.952 0.877
1027.000 0.952 0.877
1028.000 0.952 0.877
1029.000 0.952 0.877
1030.000 0.952 0.877
1031.000 0.952 0.877
1032.000 0.952 0.877
1033.000 0.952 0.877
1034.000 0.952 0.877
1035.000 0.952 0.877
1036.000 0.952 0.877
1037.000 0.952 0.877
1038.000 0.952 0.877
1039.000 0.952 0.877
1040.000 0.952 0.877
1041.000 0.952 0.877
1042.000 0.952 0.877
1043.000 0.952 0.877
1044.000 0.952 0.877
1045.000 0.952 0.877
1046.000 0.952 0.877
1047.000 0.952 0.877
1048.000 0.952 0.877
1049.000 0.952 0.877
1050.000 0.952 0.877
1051.000 0.952 0.877
1052.000 0.952 0.877
1053.000 0.952 0.877
1054.000 0.952 0.877
1055.000 0.952 0.877
1056.000 0.952 0.877
1057.000 0.952 0.877
1058.000 0.952 0.877
1059.000 0.952 0.877
1060.000 0.952 0.877
1061.000 0.952 0.877
1062.000 0.952 0.877
1063.000 0.952 0.875
1064.000 0.952 0.875
1065.000 0.952 0.875
1066.000 0.952 0.875
1067.000 0.952 0.875
1068.000 0.952 0.875
1069.000 0.952 0.875
1070.000 0.952 0.875
1071.000 0.952 0.875
1072.000 0.952 0.875
1073.000 0.952 0.875
1074.000 0.952 0.875
1075.000 0.952 0.875
1076.000 0.952 0.875
1077.000 0.952 0.875
1078.000 0.952 0.875
1079.000 0.952 0.875
1080.000 0.952 0.875
1081.000 0.952 0.875
1082.000 0.952 0.875
1083.000 0.952 0.875
1084.000 0.952 0.875
1085.000 0.952 0.875
1086.000 0.952 0.875
1087.000 0.952 0.875
1088.000 0.952 0.875
1089.000 0.952 0.875
1090.000 0.952 0.875
1091.000 0.952 0.875
1092.000 0.952 0.875
1093.000 0.952 0.875
1094.000 0.952 0.875
1095.000 0.952 0.875
1096.000 0.952 0.875
1097.000 0.952 0.875
1098.000 0.952 0.875
1099.000 0.952 0.875
1100.000 0.952 0.875
1101.000 0.952 0.875
1102.000 0.952 0.875
1103.000 0.952 0.875
1104.000 0.952 0.875
1105.000 0.952 0.875
1106.000 0.952 0.875
1107.000 0.952 0.875
1108.000 0.952 0.875
1109.000 0.952 0.875
1110.000 0.952 0.875
1111.000 0.952 0.875
1112.000 0.952 0.875
1113.000 0.952 0.875
1114.000 0.952 0.875
1115.000 0.952 0.875
1116.000 0.952 0.875
1117.000 0.952 0.875
1118.000 0.952 0.875
1119.000 0.952 0.875
1120.000 0.952 0.877
1121.000 0.952 0.877
1122.000 0.954 0.877
1123.000 0.954 0.877
1124.000 0.954 0.877
