# Time(s) fish0X fish0Y
963.000 0.748 0.015
964.000 0.928 0.023
965.000 1.079 0.016
966.000 1.193 0.089
967.000 1.193 0.203
968.000 1.200 0.365
969.000 1.197 0.547
970.000 1.166 0.743
971.000 1.196 0.918
972.000 1.162 1.081
973.000 1.092 1.195
974.000 0.976 1.184
975.000 0.833 1.192
976.000 0.678 1.197
977.000 0.500 1.181
978.000 0.325 1.195
979.000 0.178 1.174
980.000 0.058 1.175
981.000 0.023 1.109
982.000 0.023 1.081
983.000 0.021 1.077
984.000 0.025 1.068
985.000 0.029 1.064
986.000 0.030 1.060
987.000 0.028 1.057
988.000 0.025 1.061
989.000 0.041 1.081
990.000 0.046 1.108
991.000 0.039 1.129
992.000 0.029 1.095
993.000 0.025 1.075
994.000 0.018 1.061
995.000 0.022 1.025
996.000 0.021 0.980
997.000 0.025 0.953
998.000 0.009 0.911
999.000 0.009 0.845
1000.000 0.002 0.762
1001.000 0.014 0.677
1002.000 0.027 0.519
1003.000 0.037 0.337
1004.000 0.016 0.161
1005.000 0.068 0.027
1006.000 0.146 0.021
1007.000 0.209 0.030
1008.000 0.282 0.022
1009.000 0.371 0.020
1010.000 0.530 0.018
1011.000 0.722 0.004
1012.000 0.831 0.020
1013.000 1.000 0.014
1014.000 1.149 0.034
1015.000 1.197 0.111
1016.000 1.181 0.205
1017.000 1.192 0.350
1018.000 1.186 0.545
1019.000 1.160 0.746
1020.000 1.173 0.931
1021.000 1.169 1.099
1022.000 1.083 1.192
1023.000 0.942 1.200
1024.000 0.784 1.187
1025.000 0.608 1.177
1026.000 0.439 1.185
1027.000 0.279 1.189
1028.000 0.120 1.188
1029.000 0.033 1.163
1030.000 0.026 1.119
1031.000 0.030 1.111
1032.000 0.033 1.111
1033.000 0.044 1.093
1034.000 0.029 1.071
1035.000 0.020 1.058
1036.000 0.021 1.037
1037.000 0.028 1.025
1038.000 0.025 1.010
1039.000 0.011 0.968
1040.000 0.027 0.932
1041.000 0.012 0.869
1042.000 0.015 0.766
1043.000 0.026 0.660
1044.000 0.008 0.519
1045.000 0.049 0.377
1046.000 0.005 0.218
1047.000 0.043 0.065
1048.000 0.129 0.025
1049.000 0.213 0.037
1050.000 0.346 0.015
1051.000 0.503 0.031
1052.000 0.677 0.046
1053.000 0.844 0.025
1054.000 1.016 0.012
1055.000 1.167 0.053
1056.000 1.193 0.169
1057.000 1.156 0.291
1058.000 1.175 0.459
1059.000 1.153 0.657
1060.000 1.031 0.766
1061.000 0.959 0.867
1062.000 0.951 0.951
1063.000 1.034 1.013
1064.000 1.171 1.056
1065.000 1.163 1.148
1066.000 1.122 1.192
1067.000 1.086 1.190
1068.000 1.064 1.180
1069.000 0.981 1.182
1070.000 0.859 1.199
1071.000 0.732 1.173
1072.000 0.575 1.192
1073.000 0.404 1.174
1074.000 0.242 1.195
1075.000 0.118 1.186
1076.000 0.031 1.137
1077.000 0.025 1.099
1078.000 0.030 1.084
